venta_id,categoria,monto_total
4559,INDU,12974
4560,INDP,5760
4560,PESC,3620
4560,PESP,3697
4560,PESR,8240
4561,PESC,3582
4561,PESP,14574
4562,INST,1776
4563,INDP,1920
4564,CAMP,1120
4565,OPTI,3877
4566,CAMP,8938
4566,INDU,10560
4566,PESP,1470
4566,TIRO,766
4567,CAMP,40412
4568,CAMP,1065
4568,OPTI,24782
4569,CAMP,12996
4570,PESC,740
4570,PESP,13459
4570,PESR,642
4571,CAMP,58501
4572,CAMP,3936
4573,INDU,4132
4574,CAMP,6192
4574,INDP,4800
4574,PESP,4002
4575,PESC,1932
4575,PESP,918
4575,PESR,2262
4576,CAMP,1300
4577,CAMP,74101
4578,CAMP,920
4578,OPTI,43224
4579,INST,468
4580,CAMP,4948
4581,OPTI,9799
4582,CAMP,22610
4583,CAMP,6717
4583,PESP,811
4584,OPTI,6915
4585,PESP,4008
4586,CAMP,3865
4586,INDU,436
4586,PESC,3980
4586,PESP,13317
4586,PESR,7589
4587,CAMP,124
4588,CAMP,15034
4588,INDP,14904
4588,PESP,28010
4588,TIRO,728
4590,CAMP,5520
4591,CAMP,8211
4591,INDP,4800
4592,INDP,9852
4592,PESP,5509
4593,CAMP,13542
4593,INDP,4940
4594,CAMP,23467
4594,INDP,576
4594,PESP,11748
4595,CAMP,6850
4595,INDP,18233
4595,PESC,4885
4595,PESR,1577
4596,OPTI,30200
4597,CAMP,1768
4598,OPTI,514
4598,PESP,646
4599,OPTI,3134
4599,PESP,804
4600,CAMP,2510
4600,PESP,420
4601,CAMP,1038
4602,INDP,2964
4603,CAMP,58348
4604,CAMP,1282
4604,INDP,3726
4604,PESC,3016
4604,PESP,12481
4604,PESR,4041
4647,CAMP,2800
4648,PESC,1320
4648,PESP,201
4648,PESR,1665
4649,CAMP,4934
4649,PESP,4613
4652,PESC,39115
4652,PESP,17796
4652,PESR,45190
4653,OPTI,980
4654,OPTI,4201
4655,CAMP,170550
4656,PESP,4260
4657,OPTI,8639
4658,INDP,24372
4659,CAMP,1610
4659,PESC,1625
4659,PESP,6683
4659,PESR,1038
4660,CAMP,5000
4661,OPTI,5025
4662,OPTI,16420
4663,INDP,13128
4664,CAMP,3792
4665,CAMP,21592
4665,INDP,9300
4665,INDU,11640
4665,OPTI,10088
4665,PESP,21444
4665,TIRO,5760
4666,INDU,2080
4666,PESP,4069
4667,CAMP,4173
4668,CAMP,34002
4669,CAMP,384
4670,PESC,13035
4670,PESR,10536
4671,PESP,34028
4671,PESR,64983
4672,PESP,89407
4673,CAMP,3996
4673,OPTI,2520
4674,CAMP,66460
4674,CUCH,9404
4674,INDP,66164
4674,PESP,23754
4675,CAMP,4268
4675,OPTI,1903
4675,PESR,1725
4676,PESP,696
4677,CAMP,16656
4712,CAMP,780
4712,OPTI,18280
4713,CAMP,1456
4713,INDU,2464
4713,TIRO,2346
4714,CAMP,8275
4714,PESP,0
4715,CAMP,1923
4715,OPTI,4752
4715,PESC,1239
4716,CAMP,4218
4716,OPTI,1020
4717,CAMP,3038
4718,CAMP,56574
4718,INDP,3840
4718,PESC,1600
4718,PESP,1236
4719,CAMP,2198
4720,CAMP,10482
4721,CAMP,4798
4722,CAMP,8481
4722,PESC,6716
4722,PESP,5487
4722,PESR,1592
4723,CAMP,1982
4724,CAMP,6363
4724,INDU,7840
4724,PESP,8048
4725,OPTI,402
4726,OPTI,7430
4727,CAMP,2413
4727,INDU,3800
4728,CAMP,2158
4729,CAMP,2198
4730,CAMP,80721
4730,INDU,10467
4731,CAMP,3275
4731,INDP,20260
4731,PESC,2590
4732,PESC,8975
4732,PESR,9080
4733,CAMP,38458
4734,CAMP,17146
4734,INDU,5832
4734,OPTI,6870
4734,PESP,1532
4735,CAMP,13618
4735,INDP,1568
4735,PESP,792
4736,PESC,6214
4736,PESP,6008
4736,PESR,8762
4737,CAMP,2420
4737,PESP,837
4738,CAMP,2758
4738,INDP,31836
4739,CAMP,2292
4740,CAMP,37131
4740,INDP,1152
4741,CAMP,3027
4741,OPTI,5711
4794,CAMP,0
4795,PESC,37680
4795,PESR,29790
4796,CAMP,21996
4797,INDU,1692
4798,OPTI,2462
4799,PESC,1512
4799,PESP,2177
4799,PESR,708
4800,CAMP,147798
4800,OPTI,59134
4802,OPTI,2946
4803,CAMP,3154
4803,CUCH,1476
4803,PESP,376
4804,CAMP,695
4804,OPTI,613
4805,CAMP,12075
4805,INDU,6088
4805,OPTI,7370
4806,PESC,29568
4807,INDU,1260
4808,OPTI,9570
4808,PESP,75912
4809,INDP,49344
4810,CAMP,1158
4810,OPTI,603
4811,CAMP,27540
4835,CAMP,36836
4836,CAMP,8118
4836,PESP,815
4837,OPTI,402
4838,CAMP,712
4839,CAMP,4134
4840,CAMP,3637
4840,INDP,1976
4840,PESC,696
4840,PESP,546
4840,PESR,214
4841,CAMP,1060
4841,INDP,1152
4841,INDU,1143
4841,PESC,5492
4841,PESP,3048
4841,PESR,9974
4842,CAMP,5568
4843,OPTI,10500
4844,CAMP,4921
4844,CUCH,426
4844,OPTI,1312
4844,PESP,2958
4844,PESR,796
4845,CAMP,460
4845,OPTI,402
4846,CAMP,35780
4846,OPTI,319
4846,PESP,598
4846,TIRO,7210
4847,CAMP,39702
4847,INDU,1068
4847,PESC,69484
4847,PESP,18722
4847,PESR,26032
4847,TIRO,1740
4848,OPTI,10086
4849,CAMP,915
4849,OPTI,5126
4850,CAMP,8604
4854,PESP,8250
4855,PESC,11378
4855,PESR,5752
4855,TIRO,3996
4856,CAMP,1338
4857,CAMP,560
4858,CAMP,320
4859,CAMP,24636
4859,INDU,3973
4860,CAMP,210
4860,OPTI,5366
4861,CAMP,8358
4861,INDU,2600
4861,PESC,7350
4861,PESP,3192
4861,PESR,10420
4862,CAMP,672
4863,CAMP,125
4863,OPTI,17132
4864,CAMP,344
4864,INDU,1373
4864,PESP,2923
4865,PESP,0
4866,INDP,2616
4866,INDU,1800
4867,CAMP,1136
4867,PESP,11199
4868,CAMP,6934
4869,CAMP,10587
4869,OPTI,1580
4869,PESC,2727
4869,PESP,0
4869,PESR,1083
4870,CAMP,17862
4871,CAMP,527
4872,CAMP,544
4873,INDU,1128
4873,PESP,5427
4874,CAMP,186
4875,CAMP,27606
4875,INDP,960
4875,OPTI,1596
4948,CAMP,3990
4949,INDP,35568
4949,PESP,6624
4950,CAMP,4665
4951,CAMP,10222
4952,PESC,17917
4952,PESR,10385
4953,PESP,12639
4954,INDP,2974
4955,CAMP,26680
4956,PESP,3278
4957,CAMP,27577
4957,INDP,10868
4957,PESR,7276
4958,PESC,4462
4958,PESP,25616
4958,PESR,7107
4959,CAMP,3930
4959,INDU,1128
4959,PESC,3081
4959,PESP,1322
4959,PESR,1813
4960,CAMP,6400
4961,CAMP,16987
4962,CAMP,27248
4962,INDP,4800
4963,CAMP,5336
4964,CAMP,4494
4964,OPTI,6268
4965,CAMP,4812
4965,PESC,3202
4965,PESR,1703
4966,INDP,11826
5031,OPTI,13129
5066,CAMP,5246
5066,INDP,2304
5076,CAMP,4602
5076,INDP,13524
5076,INST,505
5076,PESP,14940
5077,CAMP,26130
5078,CAMP,11248
5079,OPTI,3002
5080,OPTI,603
5081,CAMP,22594
5082,CAMP,4601
5082,OPTI,1342
5083,PESC,2012
5084,OPTI,1206
5085,CAMP,44212
5086,INDU,5192
5087,CAMP,2700
5088,CAMP,9700
5088,PESC,1248
5088,PESP,336
5088,PESR,675
5088,TIRO,435
5090,CAMP,2187
5091,CAMP,339
5091,OPTI,3400
5092,INDP,5948
5093,CAMP,2072
5093,OPTI,5036
5094,CAMP,21080
5095,CAMP,8273
5095,OPTI,2432
5096,CAMP,7111
5097,INDP,29808
5097,PESP,15252
5098,CAMP,18150
5099,CAMP,55448
5100,INDP,2880
5100,INDU,8010
5100,PESP,33291
5101,OPTI,5482
5102,CAMP,966
5102,OPTI,1464
5103,INDP,1920
5104,PESP,1541
5106,OPTI,3192
5107,CAMP,90865
5108,CAMP,33386
5110,CAMP,2736
5110,PESP,830
5111,CAMP,78086
5112,CAMP,35550
5113,PESC,25278
5113,PESR,23595
5114,PESC,965
5115,CAMP,11660
5115,INDP,4424
5115,PESP,13340
5116,CAMP,2451
5116,PESC,693
5116,PESP,4629
5116,PESR,1925
5117,CAMP,14537
5117,CUCH,558
5117,INDU,2035
5117,PESP,214
5117,TIRO,2484
5118,PESC,2727
5118,PESR,1408
5119,TIRO,3735
5120,PESC,3480
5120,PESP,2844
5120,PESR,5484
5121,INST,3736
5121,OPTI,1410
5122,CAMP,1974
5122,INDU,4169
5123,OPTI,14800
5124,CAMP,17360
5125,INDP,31164
5125,INDU,20604
5126,CAMP,31940
5127,CAMP,558
5127,OPTI,4538
5128,CAMP,0
5129,CAMP,2052
5129,PESC,25830
5129,PESR,15852
5130,PESC,5602
5130,PESP,4236
5130,PESR,2849
5131,CAMP,32464
5132,CAMP,2064
5132,OPTI,603
5133,CAMP,10370
5133,INDU,2136
5133,OPTI,3531
5133,PESP,992
5134,INDU,8648
5135,CAMP,54606
5136,CAMP,10342
5136,PESP,477
5137,CAMP,17306
5138,OPTI,6176
5139,CAMP,19934
5139,CUCH,1800
5139,INDP,3042
5139,INDU,25024
5139,PESP,35143
5140,CAMP,1572
5141,CAMP,2264
5141,OPTI,3264
5141,TIRO,1198
5142,CAMP,217370
5143,CAMP,2406
5143,OPTI,5125
5144,CAMP,32923
5144,CUCH,7036
5144,INST,678
5144,OPTI,3020
5144,PESP,13215
5145,CAMP,122968
5146,CAMP,30757
5146,INDU,1686
5146,TIRO,2070
5147,OPTI,3717
5148,OPTI,6191
5149,CAMP,42410
5149,PESP,4476
5149,TIRO,2230
5150,CAMP,15168
5151,CAMP,48602
5151,INDP,960
5151,PESC,2080
5151,PESP,10085
5151,TIRO,3206
5152,OPTI,804
5153,CAMP,6020
5153,INDP,1109
5153,PESR,1467
5154,CAMP,43265
5155,CAMP,2430
5156,CAMP,1826
5156,PESC,1242
5156,PESP,2991
5156,PESR,1493
5157,PESP,4398
5160,INDP,29808
5161,CAMP,5448
5161,INDU,2004
5161,PESC,9441
5161,PESP,1723
5161,PESR,13419
5161,TIRO,261
5162,CAMP,8262
5162,PESP,3325
5162,PESR,1284
5162,TIRO,34
5163,CAMP,3572
5164,CAMP,70893
5164,INDP,18936
5164,OPTI,401
5164,PESP,13985
5165,CAMP,44
5165,PESC,1110
5165,PESP,3885
5166,CAMP,3115
5171,CAMP,23222
5171,CUCH,1060
5171,OPTI,22349
5171,TIRO,992
5172,PESP,26590
5172,PESR,2970
5173,INDU,1044
5174,CAMP,2569
5174,OPTI,13439
5175,OPTI,402
5176,CAMP,19792
5176,CUCH,300
5176,OPTI,1984
5176,TIRO,435
5177,CAMP,18188
5178,CAMP,10576
5178,INDP,4800
5178,INDU,4512
5179,CAMP,14330
5180,CAMP,29072
5180,TIRO,222
5181,CAMP,8944
5182,CAMP,13687
5183,OPTI,402
5184,CAMP,2581
5184,PESC,6664
5184,PESP,1020
5184,PESR,4240
5185,PESC,18900
5185,PESP,20600
5186,CAMP,873
5186,INDP,17130
5186,PESC,3566
5186,PESP,586
5187,CAMP,1730
5187,OPTI,1232
5187,TIRO,2396
5188,CAMP,6814
5188,INDU,1248
5188,PESP,1284
5189,CAMP,2011
5189,PESC,2466
5189,PESP,1552
5189,PESR,2852
5189,TIRO,1152
5190,CAMP,15389
5190,INDP,5588
5190,INDU,8244
5190,OPTI,3224
5190,PESP,1432
5190,TIRO,670
5191,CAMP,13434
5191,INDP,10354
5191,INST,2896
5191,OPTI,26286
5191,PESC,41270
5191,PESP,36329
5191,PESR,39356
5192,PESP,6312
5193,PESP,11638
5194,INDP,7200
5194,PESC,2532
5194,PESP,16751
5194,PESR,742
5195,PESC,6363
5196,CAMP,14939
5197,CAMP,330
5197,INDP,14904
5197,PESP,1797
5198,CAMP,31632
5199,CAMP,1800
5200,OPTI,3210
5201,CAMP,3364
5201,PESP,4018
5202,CAMP,4921
5202,TIRO,576
5203,CAMP,792
5204,CAMP,560
5205,PESP,22810
5206,CAMP,10205
5206,CUCH,810
5206,PESP,756
5207,CAMP,823
5207,INST,761
5207,OPTI,3697
5208,CAMP,72687
5208,PESC,3532
5208,PESR,3268
5209,OPTI,3363
5210,INDP,1920
5211,CAMP,1430
5211,OPTI,1578
5212,OPTI,1684
5213,CAMP,5135
5213,INDP,4839
5213,PESC,1932
5213,PESP,4604
5214,CAMP,1911
5215,PESC,696
5215,PESP,3128
5215,PESR,1828
5216,CAMP,53157
5217,OPTI,14089
5218,CAMP,4912
5219,CAMP,22124
5220,CAMP,996
5220,OPTI,3954
5221,PESP,9010
5222,CAMP,5267
5223,CAMP,2316
5224,CAMP,29061
5224,CUCH,4155
5224,INDP,24578
5224,INDU,752
5224,OPTI,4312
5224,PESC,10464
5224,PESP,7992
5224,PESR,3927
5224,TIRO,3078
5225,OPTI,15683
5226,OPTI,6384
5227,CAMP,4060
5227,OPTI,6613
5229,PESC,4512
5229,PESR,5206
5230,CAMP,28437
5231,CAMP,12005
5232,CAMP,1255
5232,PESC,12200
5232,PESR,9160
5233,OPTI,11450
5233,PESP,60576
5233,PESR,19104
5234,CAMP,10896
5234,INDP,9540
5234,PESP,31705
5234,PESR,9904
5235,CAMP,1602
5235,OPTI,603
5236,CAMP,3662
5236,INDP,988
5236,PESP,6480
5237,PESP,21735
5237,PESR,34390
5238,PESP,880
5239,CAMP,83216
5239,PESP,6880
5240,OPTI,10528
5241,CAMP,5190
5241,OPTI,604
5241,PESP,6456
5242,CAMP,966
5242,INDU,2452
5242,PESC,679
5242,PESP,4864
5243,CAMP,2800
5244,PESP,756
5244,PESR,3141
5245,CAMP,3390
5246,PESC,1392
5246,PESP,747
5246,PESR,428
5247,CAMP,64683
5248,INDP,6916
5249,CAMP,149102
5250,PESP,12835
5251,OPTI,5264
5252,OPTI,71992
5253,INDP,6403
5253,INDU,436
5253,PESP,678
5254,PESC,34799
5254,PESR,22950
5255,OPTI,13482
5256,PESC,478
5257,OPTI,27456
5258,CAMP,2520
5258,PESR,4834
5259,PESC,1055
5259,PESR,294
5260,CAMP,18283
5260,CUCH,498
5260,INDU,1642
5261,CAMP,35139
5261,INDP,1976
5261,INDU,4643
5261,PESP,4124
5264,OPTI,3125
5265,PESP,980
5265,PESR,5572
5266,CAMP,10386
5267,OPTI,23071
5268,CAMP,1812
5269,CAMP,9357
5269,INDP,576
5269,INDU,1424
5269,PESC,1460
5269,PESP,3094
5269,PESR,3522
5270,CAMP,1184
5270,CUCH,930
5270,INDP,5339
5270,OPTI,3624
5270,PESP,2330
5271,CAMP,14129
5271,CUCH,1404
5271,INDP,10128
5271,INDU,1782
5272,CAMP,6096
5272,INDP,9018
5272,PESP,7255
5273,CAMP,220
5273,INDP,7452
5273,PESP,1879
5273,PESR,4527
5274,CAMP,1020
5274,OPTI,3015
5275,OPTI,2684
5276,PESC,9225
5276,PESR,3422
5277,CAMP,2115
5278,CAMP,791
5279,CAMP,14805
5280,OPTI,2010
5281,CAMP,5298
5282,CAMP,8992
5282,PESP,20890
5300,OPTI,5738
5301,PESC,3344
5301,PESP,5558
5301,PESR,3553
5302,CAMP,1698
5303,OPTI,1619
5304,PESP,11280
5305,OPTI,2946
5309,CAMP,8915
5309,INDU,1128
5309,OPTI,592
5309,PESC,7683
5309,PESP,7944
5309,PESR,4662
5309,TIRO,6688
5310,OPTI,2041
5311,CAMP,71478
5311,INDP,5760
5311,INDU,1128
5311,OPTI,5124
5311,PESC,2206
5311,PESP,6320
5311,PESR,5244
5311,TIRO,1590
5312,PESC,8485
5312,PESR,3974
5313,CAMP,49545
5313,INDP,7833
5313,INDU,492
5313,PESC,6277
5313,PESP,3733
5313,PESR,10324
5313,TIRO,1555
5314,CAMP,5558
5314,INDU,15096
5314,OPTI,2592
5314,PESP,2484
5315,OPTI,1057
5316,CAMP,33058
5316,PESP,1244
5317,INDP,2304
5317,TIRO,1305
5318,OPTI,2684
5319,CAMP,11660
5319,PESC,1855
5319,PESP,2472
5320,INDP,16130
5321,CAMP,17528
5321,INDP,7452
5321,INDU,1556
5321,PESC,9182
5321,PESP,11156
5321,PESR,3332
5322,CAMP,3727
5323,CAMP,3478
5323,PESP,640
5323,PESR,4203
5324,PESP,0
5325,CAMP,6856
5325,CUCH,142
5326,CAMP,4242
5327,OPTI,6998
5328,INDP,3801
5329,CAMP,12343
5329,PESP,684
5348,CAMP,1334
5348,PESP,1843
5348,PESR,1524
5349,OPTI,1424
5350,PESC,1242
5350,PESP,974
5351,OPTI,8525
5352,CAMP,18168
5353,CAMP,22320
5358,CAMP,25580
5358,INDP,480
5358,OPTI,3494
5359,CAMP,380
5359,INDU,2322
5359,PESP,396
5360,PESC,19812
5360,PESR,17593
5361,CAMP,14805
5361,OPTI,4405
5361,TIRO,5069
5362,CAMP,23599
5363,CAMP,27245
5363,INDU,2775
5364,CAMP,78150
5365,CAMP,753
5365,OPTI,9460
5366,PESC,6251
5366,PESR,4986
5367,CAMP,4810
5367,OPTI,1764
5367,PESP,15188
5368,CAMP,12920
5369,PESP,17833
5369,PESR,1030
5370,CAMP,9260
5371,INDP,988
5371,PESC,13175
5371,PESR,9416
5372,CAMP,8000
5372,PESP,9600
5373,OPTI,29360
5374,CAMP,7440
5375,CAMP,5037
5375,PESC,1426
5375,PESR,302
5376,PESP,5148
5377,CAMP,6780
5378,INDP,23712
5378,PESP,31470
5379,CAMP,10760
5379,INDU,17550
5379,PESC,5050
5379,PESR,27160
5380,CAMP,10213
5380,PESP,850
5381,CAMP,9257
5381,TIRO,645
5382,OPTI,603
5383,CAMP,65292
5384,CAMP,4887
5384,PESC,706
5384,PESP,264
5384,TIRO,5646
5385,CAMP,3277
5386,CAMP,53112
5387,CAMP,33110
5387,CUCH,900
5387,INDU,2304
5388,INDU,40000
5388,PESC,192548
5388,PESP,3840
5388,TIRO,6390
5389,INDU,820
5389,PESC,12319
5389,PESP,26211
5389,PESR,20134
5390,INST,272
5391,OPTI,26305
5392,PESC,2772
5392,PESR,1636
5393,INDP,2573
5393,PESC,1900
5393,PESR,1510
5394,CAMP,0
5394,PESP,23000
5395,CAMP,546
5396,CAMP,2993
5397,CAMP,8229
5397,INDP,4528
5397,INDU,2308
5397,INST,918
5397,TIRO,522
5398,CAMP,9682
5398,PESP,960
5399,OPTI,2046
5400,OPTI,10014
5401,OPTI,3084
5402,INDP,7247
5402,PESC,1932
5402,PESP,1773
5402,PESR,1570
5403,OPTI,13752
5404,CAMP,3020
5405,INDP,4839
5406,CAMP,1666
5406,INDU,576
5406,OPTI,72
5406,TIRO,387
5407,CAMP,942
5407,INDU,2308
5409,PESC,4415
5409,PESR,1540
5410,CAMP,36614
5410,INDP,8872
5410,INDU,1128
5411,CAMP,17532
5411,PESP,12478
5412,PESC,20990
5412,PESR,25266
5413,CAMP,37826
5414,CAMP,2580
5415,CAMP,25750
5416,CAMP,4677
5417,CAMP,16746
5418,CAMP,38408
5418,PESP,7660
5420,CAMP,0
5420,TIRO,21696
5421,CAMP,36598
5421,PESC,2575
5421,PESP,1860
5421,PESR,1474
5422,CAMP,69584
5426,PESP,14112
5427,CAMP,3948
5428,OPTI,18939
5429,CAMP,22092
5430,CAMP,3234
5430,PESP,1948
5431,OPTI,3099
5432,PESP,4455
5432,TIRO,2040
5433,CAMP,78150
5434,OPTI,1764
5435,CAMP,19723
5435,PESC,3283
5435,PESR,2583
5436,CAMP,5448
5436,INDU,1128
5437,CAMP,40217
5438,CAMP,0
5438,PESP,3335
5439,PESR,32400
5440,INDP,6452
5440,INDU,11472
5440,PESP,22354
5441,PESP,1710
5442,PESP,3676
5442,PESR,1116
5443,OPTI,17122
5444,CAMP,1786
5444,PESC,6602
5444,PESP,2449
5444,PESR,4738
5445,CAMP,8481
5445,INDU,930
5445,OPTI,5472
5446,INDU,1909
5446,PESP,492
5447,CAMP,8861
5447,INST,789
5448,CAMP,10096
5448,PESP,1458
5449,OPTI,121320
5450,CAMP,0
5450,OPTI,4440
5450,PESC,594
5450,PESR,863
5451,CAMP,2451
5451,PESC,18545
5451,PESP,0
5451,PESR,8150
5452,CAMP,23946
5452,PESP,4032
5453,CAMP,29190
5454,OPTI,5892
5455,CAMP,35841
5456,INDU,4450
5456,PESC,4702
5456,PESR,3272
5457,OPTI,2001
5458,CAMP,6856
5459,CAMP,141
5460,INDP,1976
5460,INDU,847
5460,OPTI,5727
5460,PESC,4812
5460,PESP,5549
5461,PESC,14224
5461,PESR,45876
5462,CAMP,19515
5462,INDU,3888
5463,INDU,1484
5464,CAMP,427
5465,CAMP,2718
5466,PESP,0
5467,CAMP,59321
5467,CUCH,1476
5467,INDP,4312
5468,CAMP,9563
5469,CAMP,873
5469,PESC,8588
5469,PESP,348
5470,CAMP,1320
5470,INDU,2664
5471,CAMP,48827
5471,CUCH,300
5471,INDU,3780
5471,OPTI,1596
5472,CAMP,2784
5472,INDP,1635
5472,INDU,1128
5472,PESP,984
5473,CAMP,8072
5474,PESC,22800
5474,PESR,45876
5475,PESP,1775
5476,CAMP,3237
5476,INDP,1152
5476,INDU,3508
5476,PESC,7201
5476,PESP,9955
5478,CAMP,4740
5479,INDU,6012
5480,CAMP,19515
5480,INDU,3888
5481,CAMP,21737
5481,INDU,7720
5481,INST,340
5481,TIRO,888
5482,CAMP,25961
5482,INDU,7720
5482,INST,340
5482,PESP,5052
5482,TIRO,888
5484,PESP,1244
5485,OPTI,1005
5486,OPTI,1005
5488,CAMP,7212
5488,PESP,50888
5489,INDP,11826
5489,PESP,2424
5490,CAMP,6294
5490,INDU,3662
5490,PESC,9412
5490,PESR,1412
5491,PESP,10162
5492,CAMP,16081
5492,PESC,2523
5492,PESP,1968
5492,PESR,1323
5493,OPTI,1580
5493,PESC,2490
5494,CAMP,3213
5495,PESP,8908
5496,OPTI,6741
5497,CAMP,13779
5498,OPTI,15365
5499,OPTI,5264
5500,OPTI,17292
5501,CAMP,14480
5502,CAMP,1400
5503,CAMP,392
5503,OPTI,16182
5504,CAMP,339
5504,OPTI,3178
5505,CAMP,64
5506,CAMP,21445
5506,PESP,0
5506,PESR,1266
5507,OPTI,3061
5508,OPTI,17814
5509,CAMP,1866
5509,CUCH,462
5509,PESC,6773
5509,PESR,3779
5510,OPTI,1580
5511,CAMP,4078
5511,PESC,4450
5511,PESP,4552
5511,PESR,2634
5512,CAMP,2202
5512,OPTI,18348
5513,CUCH,252
5513,PESP,8671
5514,CAMP,9013
5514,INDU,20407
5515,CAMP,5311
5515,INDU,4602
5516,CAMP,33429
5516,OPTI,468
5517,CAMP,7102
5518,CAMP,47604
5518,CUCH,816
5518,PESP,170
5519,CAMP,3417
5519,CUCH,4186
5519,INDP,5724
5519,INDU,2692
5519,PESP,8372
5520,CAMP,33317
5521,PESP,2340
5521,PESR,35142
5522,PESC,10572
5522,PESP,11309
5522,PESR,5354
5573,OPTI,2946
5574,CAMP,16729
5574,OPTI,2646
5575,INDU,1136
5575,PESP,1281
5575,PESR,5868
5576,CAMP,9593
5577,INDP,954
5577,PESC,756
5577,PESP,1402
5577,PESR,354
5578,INST,1259
5578,OPTI,7180
5578,PESP,14038
5579,OPTI,8904
5583,CAMP,450
5583,OPTI,288
5584,CAMP,397
5584,OPTI,3055
5585,CAMP,33358
5586,INDU,8960
5587,OPTI,12251
5588,CAMP,114350
5589,CAMP,1418
5589,OPTI,603
5590,PESC,8030
5590,PESR,8100
5591,CAMP,5580
5592,CAMP,9513
5592,INST,1044
5592,TIRO,3267
5593,CAMP,52736
5594,CAMP,1331
5594,OPTI,804
5595,CAMP,1192
5595,INDP,192
5595,PESC,1299
5595,PESR,642
5596,CAMP,5946
5597,CAMP,3571
5597,PESC,4227
5597,PESP,38044
5597,PESR,7224
5598,CAMP,20987
5598,INDU,3982
5599,CAMP,17072
5600,CAMP,2502
5600,OPTI,603
5601,INDP,1613
5602,CAMP,1088
5603,PESP,7240
5604,CAMP,634
5604,OPTI,966
5605,OPTI,23833
5606,CAMP,276
5606,CUCH,250
5606,INST,42
5606,PESP,360
5607,PESC,17478
5607,PESP,16236
5607,PESR,4830
5608,OPTI,17032
5609,CAMP,779
5609,PESR,2418
5610,CAMP,939
5610,OPTI,1057
5611,OPTI,5025
5612,PESC,3184
5612,PESP,1140
5612,PESR,1414
5613,CAMP,37098
5613,INDP,3360
5614,PESP,33594
5615,CAMP,21200
5616,CAMP,9638
5616,OPTI,5168
5616,TIRO,5300
5617,CAMP,7546
5617,INDP,3815
5617,PESC,3015
5617,PESR,1398
5618,CAMP,15555
5618,PESC,7929
5618,PESP,3516
5618,PESR,10416
5619,CAMP,3541
5619,OPTI,2041
5624,CAMP,24287
5625,CAMP,23513
5625,PESP,978
5625,TIRO,13176
5626,CAMP,1008
5627,TIRO,2402
5628,CAMP,4252
5628,INDP,41274
5629,TIRO,51192
5630,OPTI,2646
5631,CAMP,13955
5631,INDU,4882
5632,CAMP,2115
5633,PESC,10273
5633,PESR,6164
5634,CAMP,284
5634,OPTI,2918
5635,CAMP,1406
5635,PESP,1215
5636,CAMP,565
5636,CUCH,568
5636,INDP,3726
5636,PESC,2706
5636,PESP,4228
5636,PESR,2984
5637,INDP,1764
5637,PESP,7540
5638,CAMP,17072
5639,OPTI,312
5640,INDU,720
5640,PESC,10838
5640,PESR,2599
5641,CAMP,5653
5641,INDP,1920
5641,OPTI,3840
5641,PESP,4421
5641,TIRO,641
5642,CAMP,85892
5643,PESC,600
5644,CAMP,0
5645,INDU,2537
5645,PESC,2977
5645,PESR,1964
5645,TIRO,23408
5646,INDU,1694
5646,OPTI,10270
5647,CAMP,0
5647,INDU,4860
5647,TIRO,3316
5648,CAMP,2528
5649,OPTI,7148
5650,CAMP,103410
5650,PESP,5180
5650,TIRO,9600
5651,CAMP,14706
5652,TIRO,11139
5653,CAMP,10211
5653,INDP,3508
5654,CAMP,2700
5654,INDP,2870
5654,PESC,13588
5654,PESP,4960
5654,TIRO,40300
5656,TIRO,13886
5657,CAMP,17332
5657,OPTI,174
5657,PESP,2108
5658,CAMP,6231
5658,OPTI,9840
5659,CAMP,8406
5659,CUCH,300
5659,PESP,7814
5660,PESC,1690
5660,PESP,3044
5660,PESR,2617
5661,CAMP,42560
5661,TIRO,2242
5662,TIRO,4166
5663,CAMP,8210
5663,INDU,4190
5663,TIRO,38078
5664,OPTI,1544
5665,CAMP,4524
5665,INST,314
5665,OPTI,876
5665,PESC,1608
5665,PESR,1380
5666,CAMP,12940
5666,INDP,392
5666,OPTI,257
5666,PESC,5061
5666,PESP,456
5666,PESR,1348
5667,CAMP,36057
5668,INDP,3840
5669,CAMP,4902
5670,CAMP,4635
5670,INDU,1561
5670,PESP,3732
5670,TIRO,1281
5671,CAMP,1977
5671,PESC,2904
5671,PESP,3357
5671,PESR,5350
5672,OPTI,39678
5673,CAMP,3758
5673,INDU,6548
5674,CAMP,7392
5674,PESP,8374
5674,TIRO,522
5675,OPTI,960
5676,CAMP,10802
5676,INDP,5442
5676,INDU,5622
5677,TIRO,11587
5678,CAMP,660
5678,INDP,11856
5678,PESP,4980
5679,CAMP,10218
5679,INDP,60342
5679,INDU,3760
5679,PESP,29420
5680,TIRO,14386
5681,CAMP,6300
5681,INDU,3856
5681,PESP,6605
5681,TIRO,10079
5682,PESC,4936
5682,PESP,5088
5682,PESR,1358
5683,OPTI,2799
5684,CAMP,1836
5685,OPTI,780
5686,OPTI,21259
5687,CAMP,749
5687,OPTI,6246
5688,CAMP,7191
5688,PESP,9268
5688,PESR,642
5688,TIRO,2692
5689,CAMP,3150
5690,CAMP,25452
5691,INDP,384
5691,INDU,4290
5691,PESC,3852
5691,PESP,1417
5691,PESR,1545
5692,PESP,1940
5692,PESR,3164
5693,CAMP,1455
5693,OPTI,6600
5694,PESP,6540
