venta_id,monto_por_categoria
4675,PESR_poco
4676,PESP_poco
4677,CAMP_muchisimo
4712,CAMP_poco
4712,OPTI_muchisimo
4713,CAMP_poco
4713,INDU_medio
4713,TIRO_medio
4714,CAMP_mucho
4714,PESP_poco
4715,CAMP_poco
4715,OPTI_medio
4715,PESC_poco
4716,CAMP_medio
4716,OPTI_poco
4717,CAMP_medio
4718,CAMP_muchisimo
4718,INDP_medio
4718,PESC_poco
4718,PESP_poco
4719,CAMP_medio
4720,CAMP_muchisimo
4721,CAMP_medio
4722,CAMP_mucho
4722,PESC_mucho
4722,PESP_medio
4722,PESR_poco
4723,CAMP_poco
4724,CAMP_mucho
4724,INDU_mucho
4724,PESP_mucho
4725,OPTI_poco
4726,OPTI_mucho
4727,CAMP_medio
4727,INDU_medio
4728,CAMP_medio
4729,CAMP_medio
4730,CAMP_muchisimo
4730,INDU_muchisimo
4731,CAMP_medio
4731,INDP_muchisimo
4731,PESC_medio
4732,PESC_mucho
4732,PESR_mucho
4733,CAMP_muchisimo
4734,CAMP_muchisimo
4734,INDU_medio
4734,OPTI_mucho
4734,PESP_poco
4735,CAMP_muchisimo
4735,INDP_poco
4735,PESP_poco
4736,PESC_mucho
4736,PESP_mucho
4736,PESR_mucho
4737,CAMP_medio
4737,PESP_poco
4738,CAMP_medio
4738,INDP_muchisimo
4739,CAMP_medio
4740,CAMP_muchisimo
4740,INDP_poco
4741,CAMP_medio
4741,OPTI_medio
4794,CAMP_poco
4795,PESC_muchisimo
4795,PESR_muchisimo
4796,CAMP_muchisimo
4797,INDU_poco
4798,OPTI_medio
4799,PESC_poco
4799,PESP_medio
4799,PESR_poco
4800,CAMP_muchisimo
4800,OPTI_muchisimo
4802,OPTI_medio
4803,CAMP_medio
4803,CUCH_poco
4803,PESP_poco
4804,CAMP_poco
4804,OPTI_poco
4805,CAMP_muchisimo
4805,INDU_mucho
4805,OPTI_mucho
4806,PESC_muchisimo
4807,INDU_poco
4808,OPTI_mucho
4808,PESP_muchisimo
4809,INDP_muchisimo
4810,CAMP_poco
4810,OPTI_poco
4811,CAMP_muchisimo
4835,CAMP_muchisimo
4836,CAMP_mucho
4836,PESP_poco
4837,OPTI_poco
4838,CAMP_poco
4839,CAMP_medio
4840,CAMP_medio
4840,INDP_poco
4840,PESC_poco
4840,PESP_poco
4840,PESR_poco
4841,CAMP_poco
4841,INDP_poco
4841,INDU_poco
4841,PESC_medio
4841,PESP_medio
4841,PESR_mucho
4842,CAMP_medio
4843,OPTI_muchisimo
4844,CAMP_medio
4844,CUCH_poco
4844,OPTI_poco
4844,PESP_medio
4844,PESR_poco
4845,CAMP_poco
4845,OPTI_poco
4846,CAMP_muchisimo
4846,OPTI_poco
4846,PESP_poco
4846,TIRO_mucho
4847,CAMP_muchisimo
4847,INDU_poco
4847,PESC_muchisimo
4847,PESP_muchisimo
4847,PESR_muchisimo
4847,TIRO_poco
4848,OPTI_muchisimo
4849,CAMP_poco
4849,OPTI_medio
4850,CAMP_mucho
4854,PESP_mucho
4855,PESC_muchisimo
4855,PESR_medio
4855,TIRO_medio
4856,CAMP_poco
4857,CAMP_poco
4858,CAMP_poco
4859,CAMP_muchisimo
4859,INDU_medio
4860,CAMP_poco
4860,OPTI_medio
4861,CAMP_mucho
4861,INDU_medio
4861,PESC_mucho
4861,PESP_medio
4861,PESR_muchisimo
4862,CAMP_poco
4863,CAMP_poco
4863,OPTI_muchisimo
4864,CAMP_poco
4864,INDU_poco
4864,PESP_medio
4865,PESP_poco
4866,INDP_medio
4866,INDU_poco
4867,CAMP_poco
4867,PESP_muchisimo
4868,CAMP_mucho
4869,CAMP_muchisimo
4869,OPTI_poco
4869,PESC_medio
4869,PESP_poco
4869,PESR_poco
4870,CAMP_muchisimo
4871,CAMP_poco
4872,CAMP_poco
4873,INDU_poco
4873,PESP_medio
4874,CAMP_poco
4875,CAMP_muchisimo
4875,INDP_poco
4875,OPTI_poco
4948,CAMP_medio
4949,INDP_muchisimo
4949,PESP_mucho
4950,CAMP_medio
4951,CAMP_muchisimo
4952,PESC_muchisimo
4952,PESR_muchisimo
4953,PESP_muchisimo
4954,INDP_medio
4955,CAMP_muchisimo
4956,PESP_medio
4957,CAMP_muchisimo
4957,INDP_muchisimo
4957,PESR_mucho
4958,PESC_medio
4958,PESP_muchisimo
4958,PESR_mucho
4959,CAMP_medio
4959,INDU_poco
4959,PESC_medio
4959,PESP_poco
4959,PESR_poco
4960,CAMP_mucho
4961,CAMP_muchisimo
4962,CAMP_muchisimo
4962,INDP_medio
4963,CAMP_medio
4964,CAMP_medio
4964,OPTI_mucho
4965,CAMP_medio
4965,PESC_medio
4965,PESR_poco
4966,INDP_muchisimo
5031,OPTI_muchisimo
5066,CAMP_medio
5066,INDP_medio
5076,CAMP_medio
5076,INDP_muchisimo
5076,INST_poco
5076,PESP_muchisimo
5077,CAMP_muchisimo
5078,CAMP_muchisimo
5079,OPTI_medio
5080,OPTI_poco
5081,CAMP_muchisimo
5082,CAMP_medio
5082,OPTI_poco
5083,PESC_medio
5084,OPTI_poco
5085,CAMP_muchisimo
5086,INDU_medio
5087,CAMP_medio
5088,CAMP_mucho
5088,PESC_poco
5088,PESP_poco
5088,PESR_poco
5088,TIRO_poco
5090,CAMP_medio
5091,CAMP_poco
5091,OPTI_medio
5092,INDP_medio
5093,CAMP_medio
5093,OPTI_medio
5094,CAMP_muchisimo
5095,CAMP_mucho
5095,OPTI_medio
5096,CAMP_mucho
5097,INDP_muchisimo
5097,PESP_muchisimo
5098,CAMP_muchisimo
5099,CAMP_muchisimo
5100,INDP_medio
5100,INDU_mucho
5100,PESP_muchisimo
5101,OPTI_medio
5102,CAMP_poco
5102,OPTI_poco
5103,INDP_poco
5104,PESP_poco
5106,OPTI_medio
5107,CAMP_muchisimo
5108,CAMP_muchisimo
5110,CAMP_medio
5110,PESP_poco
5111,CAMP_muchisimo
5112,CAMP_muchisimo
5113,PESC_muchisimo
5113,PESR_muchisimo
5114,PESC_poco
5115,CAMP_muchisimo
5115,INDP_medio
5115,PESP_muchisimo
5116,CAMP_medio
5116,PESC_poco
5116,PESP_medio
5116,PESR_poco
5117,CAMP_muchisimo
5117,CUCH_poco
5117,INDU_medio
5117,PESP_poco
5117,TIRO_medio
5118,PESC_medio
5118,PESR_poco
5119,TIRO_medio
5120,PESC_medio
5120,PESP_medio
5120,PESR_medio
5121,INST_medio
5121,OPTI_poco
5122,CAMP_poco
5122,INDU_medio
5123,OPTI_muchisimo
5124,CAMP_muchisimo
5125,INDP_muchisimo
5125,INDU_muchisimo
5126,CAMP_muchisimo
5127,CAMP_poco
5127,OPTI_medio
5128,CAMP_poco
5129,CAMP_medio
5129,PESC_muchisimo
5129,PESR_muchisimo
5130,PESC_medio
5130,PESP_medio
5130,PESR_medio
5131,CAMP_muchisimo
5132,CAMP_medio
5132,OPTI_poco
5133,CAMP_muchisimo
5133,INDU_medio
5133,OPTI_medio
5133,PESP_poco
5134,INDU_mucho
5135,CAMP_muchisimo
5136,CAMP_muchisimo
5136,PESP_poco
5137,CAMP_muchisimo
5138,OPTI_mucho
5139,CAMP_muchisimo
5139,CUCH_poco
5139,INDP_medio
5139,INDU_muchisimo
5139,PESP_muchisimo
5140,CAMP_poco
5141,CAMP_medio
5141,OPTI_medio
5141,TIRO_poco
5142,CAMP_muchisimo
5143,CAMP_medio
5143,OPTI_medio
5144,CAMP_muchisimo
5144,CUCH_mucho
5144,INST_poco
5144,OPTI_medio
5144,PESP_muchisimo
5145,CAMP_muchisimo
5146,CAMP_muchisimo
5146,INDU_poco
5146,TIRO_medio
5147,OPTI_medio
5148,OPTI_mucho
5149,CAMP_muchisimo
5149,PESP_medio
5149,TIRO_medio
5150,CAMP_muchisimo
5151,CAMP_muchisimo
5151,INDP_poco
5151,PESC_medio
5151,PESP_muchisimo
5151,TIRO_medio
5152,OPTI_poco
5153,CAMP_mucho
5153,INDP_poco
5153,PESR_poco
5154,CAMP_muchisimo
5155,CAMP_medio
5156,CAMP_poco
5156,PESC_poco
5156,PESP_medio
5156,PESR_poco
5157,PESP_medio
5160,INDP_muchisimo
5161,CAMP_medio
5161,INDU_medio
5161,PESC_mucho
5161,PESP_poco
5161,PESR_muchisimo
5161,TIRO_poco
5162,CAMP_mucho
5162,PESP_medio
5162,PESR_poco
5162,TIRO_poco
5163,CAMP_medio
5164,CAMP_muchisimo
5164,INDP_muchisimo
5164,OPTI_poco
5164,PESP_muchisimo
5165,CAMP_poco
5165,PESC_poco
5165,PESP_medio
5166,CAMP_medio
5171,CAMP_muchisimo
5171,CUCH_poco
5171,OPTI_muchisimo
5171,TIRO_poco
5172,PESP_muchisimo
5172,PESR_medio
5173,INDU_poco
5174,CAMP_medio
5174,OPTI_muchisimo
5175,OPTI_poco
5176,CAMP_muchisimo
5176,CUCH_poco
5176,OPTI_poco
5176,TIRO_poco
5177,CAMP_muchisimo
5178,CAMP_muchisimo
5178,INDP_medio
5178,INDU_medio
5179,CAMP_muchisimo
5180,CAMP_muchisimo
5180,TIRO_poco
5181,CAMP_mucho
5182,CAMP_muchisimo
5183,OPTI_poco
5184,CAMP_medio
5184,PESC_mucho
5184,PESP_poco
5184,PESR_medio
5185,PESC_muchisimo
5185,PESP_muchisimo
5186,CAMP_poco
5186,INDP_muchisimo
5186,PESC_medio
5186,PESP_poco
5187,CAMP_poco
5187,OPTI_poco
5187,TIRO_medio
5188,CAMP_mucho
5188,INDU_poco
5188,PESP_poco
5189,CAMP_medio
5189,PESC_medio
5189,PESP_poco
5189,PESR_medio
5189,TIRO_poco
5190,CAMP_muchisimo
5190,INDP_medio
5190,INDU_mucho
5190,OPTI_medio
5190,PESP_poco
5190,TIRO_poco
5191,CAMP_muchisimo
5191,INDP_muchisimo
5191,INST_medio
5191,OPTI_muchisimo
5191,PESC_muchisimo
5191,PESP_muchisimo
5191,PESR_muchisimo
5192,PESP_mucho
5193,PESP_muchisimo
5194,INDP_mucho
5194,PESC_medio
5194,PESP_muchisimo
5194,PESR_poco
5195,PESC_mucho
5196,CAMP_muchisimo
5197,CAMP_poco
5197,INDP_muchisimo
5197,PESP_poco
5198,CAMP_muchisimo
5199,CAMP_poco
5200,OPTI_medio
5201,CAMP_medio
5201,PESP_medio
5202,CAMP_medio
5202,TIRO_poco
5203,CAMP_poco
5204,CAMP_poco
5205,PESP_muchisimo
5206,CAMP_muchisimo
5206,CUCH_poco
5206,PESP_poco
5207,CAMP_poco
5207,INST_poco
5207,OPTI_medio
5208,CAMP_muchisimo
5208,PESC_medio
5208,PESR_medio
5209,OPTI_medio
5210,INDP_poco
5211,CAMP_poco
5211,OPTI_poco
5212,OPTI_poco
5213,CAMP_medio
5213,INDP_medio
5213,PESC_poco
5213,PESP_medio
5214,CAMP_poco
5215,PESC_poco
5215,PESP_medio
5215,PESR_poco
5216,CAMP_muchisimo
5217,OPTI_muchisimo
5218,CAMP_medio
5219,CAMP_muchisimo
5220,CAMP_poco
5220,OPTI_medio
5221,PESP_mucho
5222,CAMP_medio
5223,CAMP_medio
5224,CAMP_muchisimo
5224,CUCH_medio
5224,INDP_muchisimo
5224,INDU_poco
5224,OPTI_medio
5224,PESC_muchisimo
5224,PESP_mucho
5224,PESR_medio
5224,TIRO_medio
5225,OPTI_muchisimo
5226,OPTI_mucho
5227,CAMP_medio
5227,OPTI_mucho
5229,PESC_medio
5229,PESR_medio
5230,CAMP_muchisimo
5231,CAMP_muchisimo
5232,CAMP_poco
5232,PESC_muchisimo
5232,PESR_mucho
5233,OPTI_muchisimo
5233,PESP_muchisimo
5233,PESR_muchisimo
5234,CAMP_muchisimo
5234,INDP_mucho
5234,PESP_muchisimo
5234,PESR_mucho
5235,CAMP_poco
5235,OPTI_poco
5236,CAMP_medio
5236,INDP_poco
5236,PESP_mucho
5237,PESP_muchisimo
5237,PESR_muchisimo
5238,PESP_poco
5239,CAMP_muchisimo
5239,PESP_mucho
5240,OPTI_muchisimo
5241,CAMP_medio
5241,OPTI_poco
5241,PESP_mucho
5242,CAMP_poco
5242,INDU_medio
5242,PESC_poco
5242,PESP_medio
5243,CAMP_medio
5244,PESP_poco
5244,PESR_medio
5245,CAMP_medio
5246,PESC_poco
5246,PESP_poco
5246,PESR_poco
5247,CAMP_muchisimo
5248,INDP_mucho
5249,CAMP_muchisimo
5250,PESP_muchisimo
5251,OPTI_medio
5252,OPTI_muchisimo
5253,INDP_mucho
5253,INDU_poco
5253,PESP_poco
5254,PESC_muchisimo
5254,PESR_muchisimo
5255,OPTI_muchisimo
5256,PESC_poco
5257,OPTI_muchisimo
5258,CAMP_medio
5258,PESR_medio
5259,PESC_poco
5259,PESR_poco
5260,CAMP_muchisimo
5260,CUCH_poco
5260,INDU_poco
5261,CAMP_muchisimo
5261,INDP_poco
5261,INDU_medio
5261,PESP_medio
5264,OPTI_medio
5265,PESP_poco
5265,PESR_medio
5266,CAMP_muchisimo
5267,OPTI_muchisimo
5268,CAMP_poco
5269,CAMP_mucho
5269,INDP_poco
5269,INDU_poco
5269,PESC_poco
5269,PESP_medio
5269,PESR_medio
5270,CAMP_poco
5270,CUCH_poco
5270,INDP_medio
5270,OPTI_medio
5270,PESP_medio
5271,CAMP_muchisimo
5271,CUCH_poco
5271,INDP_muchisimo
5271,INDU_poco
5272,CAMP_mucho
5272,INDP_mucho
5272,PESP_mucho
5273,CAMP_poco
5273,INDP_mucho
5273,PESP_poco
5273,PESR_medio
5274,CAMP_poco
5274,OPTI_medio
5275,OPTI_medio
5276,PESC_mucho
5276,PESR_medio
5277,CAMP_medio
5278,CAMP_poco
5279,CAMP_muchisimo
5280,OPTI_medio
5281,CAMP_medio
5282,CAMP_mucho
5282,PESP_muchisimo
5300,OPTI_medio
5301,PESC_medio
5301,PESP_medio
5301,PESR_medio
5302,CAMP_poco
5303,OPTI_poco
5304,PESP_muchisimo
5305,OPTI_medio
5309,CAMP_mucho
5309,INDU_poco
5309,OPTI_poco
5309,PESC_mucho
5309,PESP_mucho
5309,PESR_medio
5309,TIRO_mucho
5310,OPTI_medio
5311,CAMP_muchisimo
5311,INDP_medio
5311,INDU_poco
5311,OPTI_medio
5311,PESC_medio
5311,PESP_mucho
5311,PESR_medio
5311,TIRO_poco
5312,PESC_mucho
5312,PESR_medio
5313,CAMP_muchisimo
5313,INDP_mucho
5313,INDU_poco
5313,PESC_mucho
5313,PESP_medio
5313,PESR_muchisimo
5313,TIRO_poco
5314,CAMP_medio
5314,INDU_muchisimo
5314,OPTI_medio
5314,PESP_medio
5315,OPTI_poco
5316,CAMP_muchisimo
5316,PESP_poco
5317,INDP_medio
5317,TIRO_poco
5318,OPTI_medio
5319,CAMP_muchisimo
5319,PESC_poco
5319,PESP_medio
5320,INDP_muchisimo
5321,CAMP_muchisimo
5321,INDP_mucho
5321,INDU_poco
5321,PESC_mucho
5321,PESP_muchisimo
5321,PESR_medio
5322,CAMP_medio
5323,CAMP_medio
5323,PESP_poco
5323,PESR_medio
5324,PESP_poco
5325,CAMP_mucho
5325,CUCH_poco
5326,CAMP_medio
5327,OPTI_mucho
5328,INDP_medio
5329,CAMP_muchisimo
5329,PESP_poco
5348,CAMP_poco
5348,PESP_poco
5348,PESR_poco
5349,OPTI_poco
5350,PESC_poco
5350,PESP_poco
5351,OPTI_mucho
5352,CAMP_muchisimo
5353,CAMP_muchisimo
5358,CAMP_muchisimo
5358,INDP_poco
5358,OPTI_medio
5359,CAMP_poco
5359,INDU_medio
5359,PESP_poco
5360,PESC_muchisimo
5360,PESR_muchisimo
5361,CAMP_muchisimo
5361,OPTI_medio
5361,TIRO_medio
5362,CAMP_muchisimo
5363,CAMP_muchisimo
5363,INDU_medio
5364,CAMP_muchisimo
5365,CAMP_poco
5365,OPTI_mucho
5366,PESC_mucho
5366,PESR_medio
5367,CAMP_medio
5367,OPTI_poco
5367,PESP_muchisimo
5368,CAMP_muchisimo
5369,PESP_muchisimo
5369,PESR_poco
5370,CAMP_mucho
5371,INDP_poco
5371,PESC_muchisimo
5371,PESR_mucho
5372,CAMP_mucho
5372,PESP_mucho
5373,OPTI_muchisimo
5374,CAMP_mucho
5375,CAMP_medio
5375,PESC_poco
5375,PESR_poco
5376,PESP_medio
5377,CAMP_mucho
5378,INDP_muchisimo
5378,PESP_muchisimo
5379,CAMP_muchisimo
5379,INDU_muchisimo
5379,PESC_medio
5379,PESR_muchisimo
5380,CAMP_muchisimo
5380,PESP_poco
5381,CAMP_mucho
5381,TIRO_poco
5382,OPTI_poco
5383,CAMP_muchisimo
5384,CAMP_medio
5384,PESC_poco
5384,PESP_poco
5384,TIRO_medio
5385,CAMP_medio
5386,CAMP_muchisimo
5387,CAMP_muchisimo
5387,CUCH_poco
5387,INDU_medio
5388,INDU_muchisimo
5388,PESC_muchisimo
5388,PESP_medio
5388,TIRO_mucho
5389,INDU_poco
5389,PESC_muchisimo
5389,PESP_muchisimo
5389,PESR_muchisimo
5390,INST_poco
5391,OPTI_muchisimo
5392,PESC_medio
5392,PESR_poco
5393,INDP_medio
5393,PESC_poco
5393,PESR_poco
5394,CAMP_poco
5394,PESP_muchisimo
5395,CAMP_poco
5396,CAMP_medio
5397,CAMP_mucho
5397,INDP_medio
5397,INDU_medio
5397,INST_poco
5397,TIRO_poco
5398,CAMP_mucho
5398,PESP_poco
5399,OPTI_medio
5400,OPTI_muchisimo
5401,OPTI_medio
5402,INDP_mucho
5402,PESC_poco
5402,PESP_poco
5402,PESR_poco
5403,OPTI_muchisimo
5404,CAMP_medio
5405,INDP_medio
5406,CAMP_poco
5406,INDU_poco
5406,OPTI_poco
5406,TIRO_poco
5407,CAMP_poco
5407,INDU_medio
5409,PESC_medio
5409,PESR_poco
5410,CAMP_muchisimo
5410,INDP_mucho
5410,INDU_poco
5411,CAMP_muchisimo
5411,PESP_muchisimo
5412,PESC_muchisimo
5412,PESR_muchisimo
5413,CAMP_muchisimo
5414,CAMP_medio
5415,CAMP_muchisimo
5416,CAMP_medio
5417,CAMP_muchisimo
5418,CAMP_muchisimo
5418,PESP_mucho
5420,CAMP_poco
5420,TIRO_muchisimo
5421,CAMP_muchisimo
5421,PESC_medio
5421,PESP_poco
5421,PESR_poco
5422,CAMP_muchisimo
5426,PESP_muchisimo
5427,CAMP_medio
5428,OPTI_muchisimo
5429,CAMP_muchisimo
5430,CAMP_medio
5430,PESP_poco
5431,OPTI_medio
5432,PESP_medio
5432,TIRO_medio
5433,CAMP_muchisimo
5434,OPTI_poco
5435,CAMP_muchisimo
5435,PESC_medio
5435,PESR_medio
5436,CAMP_medio
5436,INDU_poco
5437,CAMP_muchisimo
5438,CAMP_poco
5438,PESP_medio
5439,PESR_muchisimo
5440,INDP_mucho
5440,INDU_muchisimo
5440,PESP_muchisimo
5441,PESP_poco
5442,PESP_medio
5442,PESR_poco
5443,OPTI_muchisimo
5444,CAMP_poco
5444,PESC_mucho
5444,PESP_medio
5444,PESR_medio
5445,CAMP_mucho
5445,INDU_poco
5445,OPTI_medio
5446,INDU_poco
5446,PESP_poco
5447,CAMP_mucho
5447,INST_poco
5448,CAMP_muchisimo
5448,PESP_poco
5449,OPTI_muchisimo
5450,CAMP_poco
5450,OPTI_medio
5450,PESC_poco
5450,PESR_poco
5451,CAMP_medio
5451,PESC_muchisimo
5451,PESP_poco
5451,PESR_mucho
5452,CAMP_muchisimo
5452,PESP_medio
5453,CAMP_muchisimo
5454,OPTI_medio
5455,CAMP_muchisimo
5456,INDU_medio
5456,PESC_medio
5456,PESR_medio
5457,OPTI_medio
5458,CAMP_mucho
5459,CAMP_poco
5460,INDP_poco
5460,INDU_poco
5460,OPTI_medio
5460,PESC_medio
5460,PESP_medio
5461,PESC_muchisimo
5461,PESR_muchisimo
5462,CAMP_muchisimo
5462,INDU_medio
5463,INDU_poco
5464,CAMP_poco
5465,CAMP_medio
5466,PESP_poco
5467,CAMP_muchisimo
5467,CUCH_poco
5467,INDP_medio
5468,CAMP_mucho
5469,CAMP_poco
5469,PESC_mucho
5469,PESP_poco
5470,CAMP_poco
5470,INDU_medio
5471,CAMP_muchisimo
5471,CUCH_poco
5471,INDU_medio
5471,OPTI_poco
5472,CAMP_medio
5472,INDP_poco
5472,INDU_poco
5472,PESP_poco
5473,CAMP_mucho
5474,PESC_muchisimo
5474,PESR_muchisimo
5475,PESP_poco
5476,CAMP_medio
5476,INDP_poco
5476,INDU_medio
5476,PESC_mucho
5476,PESP_mucho
5478,CAMP_medio
5479,INDU_mucho
5480,CAMP_muchisimo
5480,INDU_medio
5481,CAMP_muchisimo
5481,INDU_mucho
5481,INST_poco
5481,TIRO_poco
5482,CAMP_muchisimo
5482,INDU_mucho
5482,INST_poco
5482,PESP_medio
5482,TIRO_poco
5484,PESP_poco
5485,OPTI_poco
5486,OPTI_poco
5488,CAMP_mucho
5488,PESP_muchisimo
5489,INDP_muchisimo
5489,PESP_medio
5490,CAMP_mucho
5490,INDU_medio
5490,PESC_mucho
5490,PESR_poco
5491,PESP_muchisimo
5492,CAMP_muchisimo
5492,PESC_medio
5492,PESP_poco
5492,PESR_poco
5493,OPTI_poco
5493,PESC_medio
5494,CAMP_medio
5495,PESP_mucho
5496,OPTI_mucho
5497,CAMP_muchisimo
5498,OPTI_muchisimo
5499,OPTI_medio
5500,OPTI_muchisimo
5501,CAMP_muchisimo
5502,CAMP_poco
5503,CAMP_poco
5503,OPTI_muchisimo
5504,CAMP_poco
5504,OPTI_medio
5505,CAMP_poco
5506,CAMP_muchisimo
5506,PESP_poco
5506,PESR_poco
5507,OPTI_medio
5508,OPTI_muchisimo
5509,CAMP_poco
5509,CUCH_poco
5509,PESC_mucho
5509,PESR_medio
5510,OPTI_poco
5511,CAMP_medio
5511,PESC_medio
5511,PESP_medio
5511,PESR_medio
5512,CAMP_medio
5512,OPTI_muchisimo
5513,CUCH_poco
5513,PESP_mucho
5514,CAMP_mucho
5514,INDU_muchisimo
5515,CAMP_medio
5515,INDU_medio
5516,CAMP_muchisimo
5516,OPTI_poco
5517,CAMP_mucho
5518,CAMP_muchisimo
5518,CUCH_poco
5518,PESP_poco
5519,CAMP_medio
5519,CUCH_medio
5519,INDP_medio
5519,INDU_medio
5519,PESP_mucho
5520,CAMP_muchisimo
5521,PESP_medio
5521,PESR_muchisimo
5522,PESC_muchisimo
5522,PESP_muchisimo
5522,PESR_medio
5573,OPTI_medio
5574,CAMP_muchisimo
5574,OPTI_medio
5575,INDU_poco
5575,PESP_poco
5575,PESR_medio
5576,CAMP_mucho
5577,INDP_poco
5577,PESC_poco
5577,PESP_poco
5577,PESR_poco
5578,INST_poco
5578,OPTI_mucho
5578,PESP_muchisimo
5579,OPTI_mucho
5583,CAMP_poco
5583,OPTI_poco
5584,CAMP_poco
5584,OPTI_medio
5585,CAMP_muchisimo
5586,INDU_mucho
5587,OPTI_muchisimo
5588,CAMP_muchisimo
5589,CAMP_poco
5589,OPTI_poco
5590,PESC_mucho
5590,PESR_mucho
5591,CAMP_medio
5592,CAMP_mucho
5592,INST_poco
5592,TIRO_medio
5593,CAMP_muchisimo
5594,CAMP_poco
5594,OPTI_poco
5595,CAMP_poco
5595,INDP_poco
5595,PESC_poco
5595,PESR_poco
5596,CAMP_medio
5597,CAMP_medio
5597,PESC_medio
5597,PESP_muchisimo
5597,PESR_mucho
5598,CAMP_muchisimo
5598,INDU_medio
5599,CAMP_muchisimo
5600,CAMP_medio
5600,OPTI_poco
5601,INDP_poco
5602,CAMP_poco
5603,PESP_mucho
5604,CAMP_poco
5604,OPTI_poco
5605,OPTI_muchisimo
5606,CAMP_poco
5606,CUCH_poco
5606,INST_poco
5606,PESP_poco
5607,PESC_muchisimo
5607,PESP_muchisimo
5607,PESR_medio
5608,OPTI_muchisimo
5609,CAMP_poco
5609,PESR_medio
5610,CAMP_poco
5610,OPTI_poco
5611,OPTI_medio
5612,PESC_medio
5612,PESP_poco
5612,PESR_poco
5613,CAMP_muchisimo
5613,INDP_medio
5614,PESP_muchisimo
5615,CAMP_muchisimo
5616,CAMP_mucho
5616,OPTI_medio
5616,TIRO_medio
5617,CAMP_mucho
5617,INDP_medio
5617,PESC_medio
5617,PESR_poco
5618,CAMP_muchisimo
5618,PESC_mucho
5618,PESP_medio
5618,PESR_muchisimo
5619,CAMP_medio
5619,OPTI_medio
5624,CAMP_muchisimo
5625,CAMP_muchisimo
5625,PESP_poco
5625,TIRO_muchisimo
5626,CAMP_poco
5627,TIRO_medio
5628,CAMP_medio
5628,INDP_muchisimo
5629,TIRO_muchisimo
5630,OPTI_medio
5631,CAMP_muchisimo
5631,INDU_medio
5632,CAMP_medio
5633,PESC_muchisimo
5633,PESR_mucho
5634,CAMP_poco
5634,OPTI_medio
5635,CAMP_poco
5635,PESP_poco
5636,CAMP_poco
5636,CUCH_poco
5636,INDP_medio
5636,PESC_medio
5636,PESP_medio
5636,PESR_medio
5637,INDP_poco
5637,PESP_mucho
5638,CAMP_muchisimo
5639,OPTI_poco
5640,INDU_poco
5640,PESC_muchisimo
5640,PESR_medio
5641,CAMP_medio
5641,INDP_poco
5641,OPTI_medio
5641,PESP_medio
5641,TIRO_poco
5642,CAMP_muchisimo
5643,PESC_poco
5644,CAMP_poco
5645,INDU_medio
5645,PESC_medio
5645,PESR_poco
5645,TIRO_muchisimo
5646,INDU_poco
5646,OPTI_muchisimo
5647,CAMP_poco
5647,INDU_medio
5647,TIRO_medio
5648,CAMP_medio
5649,OPTI_mucho
5650,CAMP_muchisimo
5650,PESP_medio
5650,TIRO_mucho
5651,CAMP_muchisimo
5652,TIRO_muchisimo
5653,CAMP_muchisimo
5653,INDP_medio
5654,CAMP_medio
5654,INDP_medio
5654,PESC_muchisimo
5654,PESP_medio
5654,TIRO_muchisimo
5656,TIRO_muchisimo
5657,CAMP_muchisimo
5657,OPTI_poco
5657,PESP_medio
5658,CAMP_mucho
5658,OPTI_mucho
5659,CAMP_mucho
5659,CUCH_poco
5659,PESP_mucho
5660,PESC_poco
5660,PESP_medio
5660,PESR_medio
5661,CAMP_muchisimo
5661,TIRO_medio
5662,TIRO_medio
5663,CAMP_mucho
5663,INDU_medio
5663,TIRO_muchisimo
5664,OPTI_poco
5665,CAMP_medio
5665,INST_poco
5665,OPTI_poco
5665,PESC_poco
5665,PESR_poco
5666,CAMP_muchisimo
5666,INDP_poco
5666,OPTI_poco
5666,PESC_medio
5666,PESP_poco
5666,PESR_poco
5667,CAMP_muchisimo
5668,INDP_medio
5669,CAMP_medio
5670,CAMP_medio
5670,INDU_poco
5670,PESP_medio
5670,TIRO_poco
5671,CAMP_poco
5671,PESC_medio
5671,PESP_medio
5671,PESR_medio
5672,OPTI_muchisimo
5673,CAMP_medio
5673,INDU_mucho
5674,CAMP_mucho
5674,PESP_mucho
5674,TIRO_poco
5675,OPTI_poco
5676,CAMP_muchisimo
5676,INDP_medio
5676,INDU_medio
5677,TIRO_muchisimo
5678,CAMP_poco
5678,INDP_muchisimo
5678,PESP_medio
5679,CAMP_muchisimo
5679,INDP_muchisimo
5679,INDU_medio
5679,PESP_muchisimo
5680,TIRO_muchisimo
5681,CAMP_mucho
5681,INDU_medio
5681,PESP_mucho
5681,TIRO_muchisimo
5682,PESC_medio
5682,PESP_medio
5682,PESR_poco
5683,OPTI_medio
5684,CAMP_poco
5685,OPTI_poco
5686,OPTI_muchisimo
5687,CAMP_poco
5687,OPTI_mucho
5688,CAMP_mucho
5688,PESP_mucho
5688,PESR_poco
5688,TIRO_medio
5689,CAMP_medio
5690,CAMP_muchisimo
5691,INDP_poco
5691,INDU_medio
5691,PESC_medio
5691,PESP_poco
5691,PESR_poco
5692,PESP_poco
5692,PESR_medio
5693,CAMP_poco
5693,OPTI_mucho
5694,PESP_mucho
5695,PESC_poco
5696,CAMP_poco
5696,CUCH_poco
5696,OPTI_medio
